source,target,relationship,weight
openai/codex#23803,bug,has_label,1
openai/codex#23803,windows-os,has_label,1
openai/codex#23803,app,has_label,1
openai/codex#23803,session,has_label,1
openai/codex#24381,bug,has_label,1
openai/codex#24381,extension,has_label,1
openai/codex#22050,bug,has_label,1
openai/codex#22050,windows-os,has_label,1
openai/codex#22050,mcp,has_label,1
openai/codex#22050,TUI,has_label,1
openai/codex#24379,bug,has_label,1
openai/codex#24379,windows-os,has_label,1
openai/codex#24379,app,has_label,1
openai/codex#24379,browser,has_label,1
openai/codex#19563,bug,has_label,1
openai/codex#19563,app,has_label,1
openai/codex#19563,app-server,has_label,1
openai/codex#19563,automations,has_label,1
openai/codex#24378,enhancement,has_label,1
openai/codex#24378,context,has_label,1
openai/codex#24378,app,has_label,1
openai/codex#24101,bug,has_label,1
openai/codex#24101,windows-os,has_label,1
openai/codex#24101,sandbox,has_label,1
openai/codex#24101,app,has_label,1
openai/codex#24101,browser,has_label,1
openai/codex#23930,bug,has_label,1
openai/codex#23930,app,has_label,1
openai/codex#23930,subagent,has_label,1
openai/codex#24377,bug,has_label,1
openai/codex#24377,windows-os,has_label,1
openai/codex#24377,app,has_label,1
openai/codex#24377,session,has_label,1
openai/codex#24362,bug,has_label,1
openai/codex#24362,windows-os,has_label,1
openai/codex#24362,mcp,has_label,1
openai/codex#24362,app,has_label,1
openai/codex#24362,config,has_label,1
openai/codex#23946,bug,has_label,1
openai/codex#23946,windows-os,has_label,1
openai/codex#23946,TUI,has_label,1
openai/codex#23946,CLI,has_label,1
openai/codex#23740,bug,has_label,1
openai/codex#23740,windows-os,has_label,1
openai/codex#23740,TUI,has_label,1
openai/codex#23740,regression,has_label,1
openai/codex#15282,enhancement,has_label,1
openai/codex#15282,sandbox,has_label,1
openai/codex#15282,TUI,has_label,1
openai/codex#21299,bug,has_label,1
openai/codex#21299,windows-os,has_label,1
openai/codex#21299,app,has_label,1
openai/codex#21299,performance,has_label,1
openai/codex#20214,bug,has_label,1
openai/codex#20214,windows-os,has_label,1
openai/codex#20214,app,has_label,1
openai/codex#20214,performance,has_label,1
openai/codex#24375,bug,has_label,1
openai/codex#24375,app,has_label,1
openai/codex#24375,safety-check,has_label,1
openai/codex#23777,bug,has_label,1
openai/codex#23777,windows-os,has_label,1
openai/codex#23777,app,has_label,1
openai/codex#23777,app-server,has_label,1
openai/codex#24193,bug,has_label,1
openai/codex#24193,windows-os,has_label,1
openai/codex#24193,app,has_label,1
openai/codex#23923,bug,has_label,1
openai/codex#23923,windows-os,has_label,1
openai/codex#23923,app,has_label,1
openai/codex#23923,session,has_label,1
openai/codex#23856,bug,has_label,1
openai/codex#23856,windows-os,has_label,1
openai/codex#23856,CLI,has_label,1
openai/codex#21232,bug,has_label,1
openai/codex#21232,windows-os,has_label,1
openai/codex#21232,app,has_label,1
openai/codex#21232,imagen,has_label,1
openai/codex#21232,performance,has_label,1
openai/codex#20598,bug,has_label,1
openai/codex#20598,TUI,has_label,1
openai/codex#22090,bug,has_label,1
openai/codex#22090,TUI,has_label,1
openai/codex#24364,bug,has_label,1
openai/codex#24364,windows-os,has_label,1
openai/codex#24364,app,has_label,1
openai/codex#24364,session,has_label,1
openai/codex#24364,app-server,has_label,1
openai/codex#24002,bug,has_label,1
openai/codex#24002,CLI,has_label,1
openai/codex#24002,context,has_label,1
openai/codex#24002,session,has_label,1
openai/codex#23589,bug,has_label,1
openai/codex#23589,context,has_label,1
openai/codex#23589,app,has_label,1
openai/codex#10599,enhancement,has_label,1
openai/codex#10599,app,has_label,1
openai/codex#23403,bug,has_label,1
openai/codex#23403,CLI,has_label,1
openai/codex#23403,connectivity,has_label,1
openai/codex#23403,app-server,has_label,1
openai/codex#23403,remote,has_label,1
openai/codex#24048,bug,has_label,1
openai/codex#24048,tool-calls,has_label,1
openai/codex#24048,app,has_label,1
openai/codex#24048,app-server,has_label,1
openai/codex#24048,performance,has_label,1
openai/codex#23480,enhancement,has_label,1
openai/codex#23480,CLI,has_label,1
openai/codex#23480,plan,has_label,1
openai/codex#9418,bug,has_label,1
openai/codex#9418,auth,has_label,1
openai/codex#22696,bug,has_label,1
openai/codex#22696,app,has_label,1
openai/codex#22696,remote,has_label,1
openai/codex#24367,bug,has_label,1
openai/codex#24367,app,has_label,1
openai/codex#24367,computer-use,has_label,1
openai/codex#24367,performance,has_label,1
openai/codex#24363,bug,has_label,1
openai/codex#24363,windows-os,has_label,1
openai/codex#24363,TUI,has_label,1
openai/codex#24363,CLI,has_label,1
openai/codex#24363,session,has_label,1
openai/codex#24366,bug,has_label,1
openai/codex#24366,rate-limits,has_label,1
openai/codex#24366,context,has_label,1
openai/codex#24366,app,has_label,1
openai/codex#24206,bug,has_label,1
openai/codex#24206,tool-calls,has_label,1
openai/codex#24206,app,has_label,1
openai/codex#20517,bug,has_label,1
openai/codex#20517,windows-os,has_label,1
openai/codex#20517,app,has_label,1
openai/codex#20517,session,has_label,1
openai/codex#20517,automations,has_label,1
openai/codex#23711,bug,has_label,1
openai/codex#23711,TUI,has_label,1
openai/codex#24360,bug,has_label,1
openai/codex#24360,windows-os,has_label,1
openai/codex#24360,sandbox,has_label,1
openai/codex#24360,app,has_label,1
openai/codex#24360,browser,has_label,1
openai/codex#24360,automations,has_label,1
openai/codex#16909,bug,has_label,1
openai/codex#16909,rate-limits,has_label,1
openai/codex#13746,bug,has_label,1
openai/codex#13746,mcp,has_label,1
openai/codex#13746,CLI,has_label,1
openai/codex#13746,tool-calls,has_label,1
openai/codex#24347,bug,has_label,1
openai/codex#24347,mcp,has_label,1
openai/codex#24347,CLI,has_label,1
openai/codex#24347,app-server,has_label,1
openai/codex#24347,performance,has_label,1
openai/codex#24359,enhancement,has_label,1
openai/codex#24359,app,has_label,1
openai/codex#24359,session,has_label,1
openai/codex#24354,bug,has_label,1
openai/codex#24354,app,has_label,1
openai/codex#24354,skills,has_label,1
openai/codex#24354,performance,has_label,1
openai/codex#24357,bug,has_label,1
openai/codex#24357,app,has_label,1
openai/codex#24357,performance,has_label,1
openai/codex#24343,enhancement,has_label,1
openai/codex#24343,CLI,has_label,1
openai/codex#24343,session,has_label,1
openai/codex#11678,bug,has_label,1
openai/codex#11678,windows-os,has_label,1
openai/codex#11678,TUI,has_label,1
openai/codex#11678,regression,has_label,1
openai/codex#24145,bug,has_label,1
openai/codex#24145,TUI,has_label,1
openai/codex#24145,skills,has_label,1
openai/codex#22352,bug,has_label,1
openai/codex#22352,app,has_label,1
openai/codex#24348,bug,has_label,1
openai/codex#24348,windows-os,has_label,1
openai/codex#24348,extension,has_label,1
openai/codex#24348,app-server,has_label,1
openai/codex#24326,bug,has_label,1
openai/codex#24326,windows-os,has_label,1
openai/codex#24326,extension,has_label,1
openai/codex#24326,sandbox,has_label,1
openai/codex#24326,config,has_label,1
openai/codex#24355,bug,has_label,1
openai/codex#24355,iOS,has_label,1
openai/codex#24355,plan,has_label,1
openai/codex#9799,enhancement,has_label,1
openai/codex#9799,skills,has_label,1
openai/codex#24352,enhancement,has_label,1
openai/codex#24352,app,has_label,1
openai/codex#24307,enhancement,has_label,1
openai/codex#24307,TUI,has_label,1
openai/codex#24307,CLI,has_label,1
openai/codex#24322,enhancement,has_label,1
openai/codex#24322,TUI,has_label,1
openai/codex#19747,bug,has_label,1
openai/codex#19747,app,has_label,1
openai/codex#19747,automations,has_label,1
openai/codex#24349,bug,has_label,1
openai/codex#24349,windows-os,has_label,1
openai/codex#24349,auth,has_label,1
openai/codex#24349,app,has_label,1
openai/codex#23469,enhancement,has_label,1
openai/codex#23469,CLI,has_label,1
openai/codex#23469,computer-use,has_label,1
openai/codex#24337,bug,has_label,1
openai/codex#24337,rate-limits,has_label,1
openai/codex#24337,app,has_label,1
openai/codex#22051,bug,has_label,1
openai/codex#22051,windows-os,has_label,1
openai/codex#22051,app,has_label,1
openai/codex#22051,skills,has_label,1
openai/codex#21936,bug,has_label,1
openai/codex#21936,app,has_label,1
openai/codex#21936,skills,has_label,1
openai/codex#24335,bug,has_label,1
openai/codex#24335,app,has_label,1
openai/codex#24335,browser,has_label,1
openai/codex#18553,bug,has_label,1
openai/codex#18553,app,has_label,1
openai/codex#24345,bug,has_label,1
openai/codex#24345,windows-os,has_label,1
openai/codex#24345,app,has_label,1
openai/codex#24345,session,has_label,1
openai/codex#24338,bug,has_label,1
openai/codex#24338,windows-os,has_label,1
openai/codex#24338,app,has_label,1
openai/codex#24338,session,has_label,1
openai/codex#24338,automations,has_label,1
openai/codex#23122,bug,has_label,1
openai/codex#23122,auth,has_label,1
openai/codex#23122,app,has_label,1
openai/codex#23926,bug,has_label,1
openai/codex#23926,TUI,has_label,1
openai/codex#23247,bug,has_label,1
openai/codex#23247,iOS,has_label,1
openai/codex#23247,app,has_label,1
openai/codex#23247,session,has_label,1
openai/codex#23247,app-server,has_label,1
openai/codex#23247,remote,has_label,1
openai/codex#24344,bug,has_label,1
openai/codex#24344,windows-os,has_label,1
openai/codex#24344,sandbox,has_label,1
openai/codex#24344,app,has_label,1
openai/codex#24342,bug,has_label,1
openai/codex#24342,windows-os,has_label,1
openai/codex#24342,CLI,has_label,1
openai/codex#24342,subagent,has_label,1
openai/codex#13018,enhancement,has_label,1
openai/codex#13018,app,has_label,1
openai/codex#13018,User Request,has_label,1
openai/codex#13018,session,has_label,1
openai/codex#8784,enhancement,has_label,1
openai/codex#8784,TUI,has_label,1
openai/codex#24341,bug,has_label,1
openai/codex#24341,sandbox,has_label,1
openai/codex#24341,CLI,has_label,1
openai/codex#24340,enhancement,has_label,1
openai/codex#24340,code-review,has_label,1
openai/codex#24340,codex-web,has_label,1
openai/codex#24339,bug,has_label,1
openai/codex#24339,windows-os,has_label,1
openai/codex#24339,TUI,has_label,1
openai/codex#24339,CLI,has_label,1
openai/codex#6020,bug,has_label,1
openai/codex#6020,mcp,has_label,1
openai/codex#16857,bug,has_label,1
openai/codex#16857,app,has_label,1
openai/codex#16857,performance,has_label,1
openai/codex#24330,bug,has_label,1
openai/codex#24330,context,has_label,1
openai/codex#24330,app,has_label,1
openai/codex#24237,bug,has_label,1
openai/codex#24237,CLI,has_label,1
openai/codex#24237,skills,has_label,1
openai/codex#24237,config,has_label,1
openai/codex#24227,documentation,has_label,1
openai/codex#24227,CLI,has_label,1
openai/codex#24227,skills,has_label,1
openai/codex#15618,enhancement,has_label,1
openai/codex#15618,codex-web,has_label,1
openai/codex#20982,bug,has_label,1
openai/codex#20982,mcp,has_label,1
openai/codex#20982,exec,has_label,1
openai/codex#20982,CLI,has_label,1
openai/codex#20982,connectivity,has_label,1
openai/codex#21865,bug,has_label,1
openai/codex#21865,app,has_label,1
openai/codex#21865,skills,has_label,1
openai/codex#17529,bug,has_label,1
openai/codex#17529,connectivity,has_label,1
openai/codex#24336,bug,has_label,1
openai/codex#24336,CLI,has_label,1
openai/codex#24336,context,has_label,1
openai/codex#24336,tool-calls,has_label,1
openai/codex#24336,app,has_label,1
openai/codex#24336,performance,has_label,1
openai/codex#24323,bug,has_label,1
openai/codex#24323,CLI,has_label,1
openai/codex#24323,context,has_label,1
openai/codex#24323,connectivity,has_label,1
openai/codex#8745,enhancement,has_label,1
openai/codex#8745,agent,has_label,1
openai/codex#24334,bug,has_label,1
openai/codex#24334,rate-limits,has_label,1
openai/codex#24334,app,has_label,1
openai/codex#19873,bug,has_label,1
openai/codex#19873,windows-os,has_label,1
openai/codex#19873,app,has_label,1
openai/codex#19873,session,has_label,1
openai/codex#19873,app-server,has_label,1
openai/codex#14519,bug,has_label,1
openai/codex#14519,windows-os,has_label,1
openai/codex#14519,app,has_label,1
openai/codex#14519,worktrees,has_label,1
openai/codex#24327,enhancement,has_label,1
openai/codex#24327,app,has_label,1
openai/codex#24327,automations,has_label,1
openai/codex#24333,bug,has_label,1
openai/codex#24333,windows-os,has_label,1
openai/codex#24333,app,has_label,1
openai/codex#24333,session,has_label,1
openai/codex#24333,performance,has_label,1
openai/codex#24332,enhancement,has_label,1
openai/codex#24332,CLI,has_label,1
openai/codex#24332,context,has_label,1
openai/codex#24332,config,has_label,1
openai/codex#22486,enhancement,has_label,1
openai/codex#22486,context,has_label,1
openai/codex#16307,bug,has_label,1
openai/codex#16307,windows-os,has_label,1
openai/codex#16307,app,has_label,1
openai/codex#24252,bug,has_label,1
openai/codex#24252,app,has_label,1
openai/codex#24252,skills,has_label,1
openai/codex#24252,computer-use,has_label,1
openai/codex#24252,browser,has_label,1
openai/codex#24331,bug,has_label,1
openai/codex#24331,CLI,has_label,1
openai/codex#24331,plan,has_label,1
openai/codex#6450,bug,has_label,1
openai/codex#6450,exec,has_label,1
openai/codex#6450,CLI,has_label,1
openai/codex#19504,enhancement,has_label,1
openai/codex#19504,app,has_label,1
openai/codex#9508,enhancement,has_label,1
openai/codex#9508,rate-limits,has_label,1
openai/codex#20841,bug,has_label,1
openai/codex#20841,TUI,has_label,1
openai/codex#22132,bug,has_label,1
openai/codex#22132,windows-os,has_label,1
openai/codex#22132,rate-limits,has_label,1
openai/codex#22132,app,has_label,1
openai/codex#22132,safety-check,has_label,1
openai/codex#22132,session,has_label,1
openai/codex#24329,bug,has_label,1
openai/codex#24329,tool-calls,has_label,1
openai/codex#24329,app,has_label,1
openai/codex#24329,performance,has_label,1
openai/codex#13811,bug,has_label,1
openai/codex#13811,CLI,has_label,1
openai/codex#21425,enhancement,has_label,1
openai/codex#21425,CLI,has_label,1
openai/codex#21425,context,has_label,1
openai/codex#21425,skills,has_label,1
openai/codex#21425,config,has_label,1
openai/codex#24313,enhancement,has_label,1
openai/codex#24313,app,has_label,1
openai/codex#23984,bug,has_label,1
openai/codex#23984,TUI,has_label,1
openai/codex#23984,CLI,has_label,1
openai/codex#23984,app-server,has_label,1
openai/codex#24328,bug,has_label,1
openai/codex#24328,auth,has_label,1
openai/codex#24328,iOS,has_label,1
openai/codex#24328,app,has_label,1
openai/codex#24328,remote,has_label,1
openai/codex#24093,bug,has_label,1
openai/codex#24093,TUI,has_label,1
openai/codex#24093,CLI,has_label,1
openai/codex#24093,hooks,has_label,1
openai/codex#24015,bug,has_label,1
openai/codex#24015,context,has_label,1
openai/codex#24015,app,has_label,1
openai/codex#24324,bug,has_label,1
openai/codex#24324,windows-os,has_label,1
openai/codex#24324,rate-limits,has_label,1
openai/codex#24324,CLI,has_label,1
openai/codex#8310,bug,has_label,1
openai/codex#8310,context,has_label,1
openai/codex#24236,bug,has_label,1
openai/codex#24236,windows-os,has_label,1
openai/codex#24236,context,has_label,1
openai/codex#24236,app,has_label,1
openai/codex#24260,bug,has_label,1
openai/codex#24260,windows-os,has_label,1
openai/codex#24260,app,has_label,1
openai/codex#24260,connectivity,has_label,1
openai/codex#24260,app-server,has_label,1
openai/codex#24260,performance,has_label,1
openai/codex#24294,bug,has_label,1
openai/codex#24294,app,has_label,1
openai/codex#24294,session,has_label,1
openai/codex#24294,automations,has_label,1
openai/codex#23211,bug,has_label,1
openai/codex#23211,sandbox,has_label,1
openai/codex#23211,exec,has_label,1
openai/codex#24319,bug,has_label,1
openai/codex#24319,CLI,has_label,1
openai/codex#24319,skills,has_label,1
openai/codex#24318,bug,has_label,1
openai/codex#24318,windows-os,has_label,1
openai/codex#24318,app,has_label,1
openai/codex#24318,session,has_label,1
openai/codex#24318,imagen,has_label,1
openai/codex#13478,enhancement,has_label,1
openai/codex#13478,TUI,has_label,1
openai/codex#24065,bug,has_label,1
openai/codex#24065,app,has_label,1
openai/codex#24065,skills,has_label,1
openai/codex#24065,config,has_label,1
openai/codex#24065,app-server,has_label,1
openai/codex#24316,bug,has_label,1
openai/codex#24316,windows-os,has_label,1
openai/codex#24316,app,has_label,1
openai/codex#16886,bug,has_label,1
openai/codex#16886,TUI,has_label,1
openai/codex#24312,bug,has_label,1
openai/codex#24312,windows-os,has_label,1
openai/codex#24312,CLI,has_label,1
openai/codex#24312,performance,has_label,1
openai/codex#21653,enhancement,has_label,1
openai/codex#21653,TUI,has_label,1
openai/codex#24186,bug,has_label,1
openai/codex#24186,CLI,has_label,1
openai/codex#24186,session,has_label,1
openai/codex#24186,app-server,has_label,1
openai/codex#24192,bug,has_label,1
openai/codex#24192,TUI,has_label,1
openai/codex#24309,enhancement,has_label,1
openai/codex#24309,app,has_label,1
openai/codex#24310,enhancement,has_label,1
openai/codex#24310,app,has_label,1
openai/codex#24308,enhancement,has_label,1
openai/codex#20833,bug,has_label,1
openai/codex#20833,app,has_label,1
openai/codex#20833,app-server,has_label,1
openai/codex#24306,bug,has_label,1
openai/codex#24306,windows-os,has_label,1
openai/codex#24306,app,has_label,1
openai/codex#24306,connectivity,has_label,1
openai/codex#24306,remote,has_label,1
openai/codex#10823,bug,has_label,1
openai/codex#10823,context,has_label,1
openai/codex#14860,bug,has_label,1
openai/codex#14860,context,has_label,1
openai/codex#24303,enhancement,has_label,1
openai/codex#24303,app,has_label,1
openai/codex#24300,bug,has_label,1
openai/codex#24300,sandbox,has_label,1
openai/codex#24300,app,has_label,1
openai/codex#24300,session,has_label,1
openai/codex#24300,automations,has_label,1
openai/codex#24301,bug,has_label,1
openai/codex#24301,app,has_label,1
openai/codex#24301,computer-use,has_label,1
openai/codex#24304,enhancement,has_label,1
openai/codex#24302,bug,has_label,1
openai/codex#24302,app,has_label,1
openai/codex#24302,session,has_label,1
openai/codex#24302,pets,has_label,1
openai/codex#24135,enhancement,has_label,1
openai/codex#24135,mcp,has_label,1
openai/codex#24135,sandbox,has_label,1
openai/codex#24135,exec,has_label,1
openai/codex#24135,CLI,has_label,1
openai/codex#24135,config,has_label,1
openai/codex#24210,bug,has_label,1
openai/codex#24210,windows-os,has_label,1
openai/codex#24210,app,has_label,1
openai/codex#24210,skills,has_label,1
openai/codex#24299,enhancement,has_label,1
openai/codex#24299,CLI,has_label,1
openai/codex#24299,skills,has_label,1
openai/codex#24299,config,has_label,1
openai/codex#24179,bug,has_label,1
openai/codex#24179,iOS,has_label,1
openai/codex#24179,app,has_label,1
openai/codex#24179,connectivity,has_label,1
openai/codex#24179,remote,has_label,1
openai/codex#22452,bug,has_label,1
openai/codex#22452,app,has_label,1
openai/codex#22452,session,has_label,1
openai/codex#24297,bug,has_label,1
openai/codex#24297,mcp,has_label,1
openai/codex#24297,CLI,has_label,1
openai/codex#24297,tool-calls,has_label,1
openai/codex#24286,bug,has_label,1
openai/codex#24286,CLI,has_label,1
openai/codex#24286,custom-model,has_label,1
openai/codex#24185,bug,has_label,1
openai/codex#24185,app,has_label,1
openai/codex#24185,performance,has_label,1
openai/codex#24295,enhancement,has_label,1
openai/codex#24295,app,has_label,1
openai/codex#24295,session,has_label,1
openai/codex#24295,remote,has_label,1
openai/codex#24224,bug,has_label,1
openai/codex#24224,app,has_label,1
openai/codex#24224,session,has_label,1
openai/codex#24296,bug,has_label,1
openai/codex#24296,model-behavior,has_label,1
openai/codex#24296,windows-os,has_label,1
openai/codex#24296,app,has_label,1
openai/codex#24296,skills,has_label,1
openai/codex#24296,browser,has_label,1
openai/codex#9544,bug,has_label,1
openai/codex#9544,context,has_label,1
openai/codex#24233,bug,has_label,1
openai/codex#24233,windows-os,has_label,1
openai/codex#24233,auth,has_label,1
openai/codex#24233,app,has_label,1
openai/codex#24233,skills,has_label,1
openai/codex#14297,bug,has_label,1
openai/codex#14297,app,has_label,1
openai/codex#24084,bug,has_label,1
openai/codex#24084,codex-web,has_label,1
openai/codex#24084,session,has_label,1
openai/codex#24292,bug,has_label,1
openai/codex#24292,app,has_label,1
openai/codex#24292,app-server,has_label,1
openai/codex#15612,bug,has_label,1
openai/codex#15612,windows-os,has_label,1
openai/codex#15612,TUI,has_label,1
openai/codex#12708,bug,has_label,1
openai/codex#12708,auth,has_label,1
openai/codex#12708,rate-limits,has_label,1
openai/codex#12708,app,has_label,1
openai/codex#22831,bug,has_label,1
openai/codex#22831,iOS,has_label,1
openai/codex#22831,connectivity,has_label,1
openai/codex#22831,remote,has_label,1
openai/codex#24289,enhancement,has_label,1
openai/codex#24289,CLI,has_label,1
openai/codex#24289,session,has_label,1
openai/codex#22802,bug,has_label,1
openai/codex#22802,app,has_label,1
openai/codex#22802,remote,has_label,1
openai/codex#22079,bug,has_label,1
openai/codex#22079,windows-os,has_label,1
openai/codex#22079,app,has_label,1
openai/codex#22079,browser,has_label,1
openai/codex#24281,bug,has_label,1
openai/codex#24281,CLI,has_label,1
openai/codex#24281,context,has_label,1
openai/codex#24281,subagent,has_label,1
openai/codex#24288,bug,has_label,1
openai/codex#24288,safety-check,has_label,1
openai/codex#24263,bug,has_label,1
openai/codex#24263,windows-os,has_label,1
openai/codex#24263,app,has_label,1
openai/codex#24263,session,has_label,1
openai/codex#24283,bug,has_label,1
openai/codex#24283,CLI,has_label,1
openai/codex#24283,app-server,has_label,1
openai/codex#24283,remote,has_label,1
openai/codex#24274,enhancement,has_label,1
openai/codex#24274,TUI,has_label,1
openai/codex#24274,rate-limits,has_label,1
openai/codex#23912,enhancement,has_label,1
openai/codex#23912,windows-os,has_label,1
openai/codex#23912,sandbox,has_label,1
openai/codex#23912,CLI,has_label,1
openai/codex#23912,app,has_label,1
openai/codex#24177,enhancement,has_label,1
openai/codex#24177,iOS,has_label,1
openai/codex#24177,remote,has_label,1
openai/codex#18993,bug,has_label,1
openai/codex#18993,extension,has_label,1
openai/codex#18993,regression,has_label,1
openai/codex#18993,session,has_label,1
openai/codex#23804,bug,has_label,1
openai/codex#23804,windows-os,has_label,1
openai/codex#23804,auth,has_label,1
openai/codex#23804,mcp,has_label,1
openai/codex#23804,CLI,has_label,1
openai/codex#20858,bug,has_label,1
openai/codex#20858,windows-os,has_label,1
openai/codex#20858,tool-calls,has_label,1
openai/codex#20858,app,has_label,1
openai/codex#23296,bug,has_label,1
openai/codex#23296,CLI,has_label,1
openai/codex#23296,subagent,has_label,1
openai/codex#24259,bug,has_label,1
openai/codex#24259,windows-os,has_label,1
openai/codex#24259,sandbox,has_label,1
openai/codex#24259,CLI,has_label,1
openai/codex#24285,bug,has_label,1
openai/codex#24285,model-behavior,has_label,1
openai/codex#24285,codex-web,has_label,1
openai/codex#24285,app,has_label,1
openai/codex#24268,bug,has_label,1
openai/codex#24268,windows-os,has_label,1
openai/codex#24268,app,has_label,1
openai/codex#24268,skills,has_label,1
openai/codex#24264,bug,has_label,1
openai/codex#24264,app,has_label,1
openai/codex#24264,session,has_label,1
openai/codex#24276,bug,has_label,1
openai/codex#24276,app,has_label,1
openai/codex#24278,bug,has_label,1
openai/codex#24278,sandbox,has_label,1
openai/codex#24278,CLI,has_label,1
openai/codex#24278,tool-calls,has_label,1
openai/codex#18056,enhancement,has_label,1
openai/codex#18056,mcp,has_label,1
openai/codex#20374,enhancement,has_label,1
openai/codex#20374,hooks,has_label,1
openai/codex#24284,bug,has_label,1
openai/codex#24284,app,has_label,1
openai/codex#24284,skills,has_label,1
openai/codex#23245,bug,has_label,1
openai/codex#23245,app,has_label,1
openai/codex#24282,bug,has_label,1
openai/codex#24282,windows-os,has_label,1
openai/codex#24282,app,has_label,1
openai/codex#24282,session,has_label,1
openai/codex#13852,bug,has_label,1
openai/codex#13852,auth,has_label,1
openai/codex#13852,mcp,has_label,1
openai/codex#24223,bug,has_label,1
openai/codex#24223,CLI,has_label,1
openai/codex#24223,safety-check,has_label,1
openai/codex#23381,bug,has_label,1
openai/codex#23381,CLI,has_label,1
openai/codex#23381,safety-check,has_label,1
openai/codex#24050,bug,has_label,1
openai/codex#24050,windows-os,has_label,1
openai/codex#24050,sandbox,has_label,1
openai/codex#24050,CLI,has_label,1
openai/codex#22705,bug,has_label,1
openai/codex#22705,iOS,has_label,1
openai/codex#20817,enhancement,has_label,1
openai/codex#20817,app,has_label,1
openai/codex#20817,session,has_label,1
openai/codex#24280,bug,has_label,1
openai/codex#24280,app,has_label,1
openai/codex#24280,app-server,has_label,1
openai/codex#24280,remote,has_label,1
openai/codex#24280,automations,has_label,1
openai/codex#24279,bug,has_label,1
openai/codex#24279,app,has_label,1
openai/codex#7071,bug,has_label,1
openai/codex#7071,sandbox,has_label,1
openai/codex#7071,CLI,has_label,1
openai/codex#19315,bug,has_label,1
openai/codex#19315,windows-os,has_label,1
openai/codex#19315,sandbox,has_label,1
openai/codex#14338,enhancement,has_label,1
openai/codex#14338,sandbox,has_label,1
openai/codex#24073,enhancement,has_label,1
openai/codex#24073,TUI,has_label,1
openai/codex#24073,CLI,has_label,1
openai/codex#24031,enhancement,has_label,1
openai/codex#24031,CLI,has_label,1
openai/codex#24031,context,has_label,1
openai/codex#24031,app,has_label,1
openai/codex#24277,bug,has_label,1
openai/codex#24277,auth,has_label,1
openai/codex#24277,TUI,has_label,1
openai/codex#24277,CLI,has_label,1
openai/codex#24246,bug,has_label,1
openai/codex#24246,app,has_label,1
openai/codex#22661,bug,has_label,1
openai/codex#24086,bug,has_label,1
openai/codex#24086,app,has_label,1
openai/codex#24086,computer-use,has_label,1
openai/codex#23015,bug,has_label,1
openai/codex#23015,windows-os,has_label,1
openai/codex#23015,exec,has_label,1
openai/codex#23015,CLI,has_label,1
openai/codex#23015,connectivity,has_label,1
openai/codex#23015,imagen,has_label,1
openai/codex#18960,bug,has_label,1
openai/codex#18960,connectivity,has_label,1
openai/codex#24275,bug,has_label,1
openai/codex#24275,app,has_label,1
openai/codex#24275,app-server,has_label,1
openai/codex#24275,performance,has_label,1
openai/codex#23944,enhancement,has_label,1
openai/codex#23944,app,has_label,1
openai/codex#24256,bug,has_label,1
openai/codex#24256,windows-os,has_label,1
openai/codex#24256,sandbox,has_label,1
openai/codex#24256,CLI,has_label,1
openai/codex#21839,bug,has_label,1
openai/codex#21839,sandbox,has_label,1
openai/codex#21839,app,has_label,1
openai/codex#21839,session,has_label,1
openai/codex#24273,enhancement,has_label,1
openai/codex#24273,iOS,has_label,1
openai/codex#22301,bug,has_label,1
openai/codex#22301,app,has_label,1
openai/codex#22301,browser,has_label,1
openai/codex#3962,enhancement,has_label,1
openai/codex#3962,extension,has_label,1
openai/codex#3981,enhancement,has_label,1
openai/codex#19417,bug,has_label,1
openai/codex#19417,rate-limits,has_label,1
openai/codex#24238,enhancement,has_label,1
openai/codex#24238,TUI,has_label,1
openai/codex#23794,bug,has_label,1
openai/codex#23794,context,has_label,1
openai/codex#23794,app,has_label,1
openai/codex#23062,bug,has_label,1
openai/codex#23062,app,has_label,1
openai/codex#23062,app-server,has_label,1
openai/codex#23062,remote,has_label,1
openai/codex#24271,bug,has_label,1
openai/codex#24271,iOS,has_label,1
openai/codex#24271,app,has_label,1
openai/codex#24271,app-server,has_label,1
openai/codex#24271,remote,has_label,1
openai/codex#23795,bug,has_label,1
openai/codex#23795,windows-os,has_label,1
openai/codex#23795,auth,has_label,1
openai/codex#23795,app,has_label,1
openai/codex#23031,bug,has_label,1
openai/codex#23031,windows-os,has_label,1
openai/codex#23031,TUI,has_label,1
openai/codex#23031,regression,has_label,1
openai/codex#24270,bug,has_label,1
openai/codex#24270,sandbox,has_label,1
openai/codex#24270,iOS,has_label,1
openai/codex#24270,remote,has_label,1
openai/codex#21977,enhancement,has_label,1
openai/codex#21977,sandbox,has_label,1
openai/codex#10726,bug,has_label,1
openai/codex#10726,windows-os,has_label,1
openai/codex#10726,TUI,has_label,1
openai/codex#22700,bug,has_label,1
openai/codex#22700,iOS,has_label,1
openai/codex#22700,remote,has_label,1
openai/codex#24262,bug,has_label,1
openai/codex#24262,windows-os,has_label,1
openai/codex#24262,app,has_label,1
openai/codex#24262,performance,has_label,1
openai/codex#24267,enhancement,has_label,1
openai/codex#24267,windows-os,has_label,1
openai/codex#24267,app,has_label,1
openai/codex#22220,enhancement,has_label,1
openai/codex#22220,context,has_label,1
openai/codex#22220,app,has_label,1
openai/codex#21657,enhancement,has_label,1
openai/codex#21657,app,has_label,1
